assistedflash,assister_name,assister_steamid,attacker_name,attacker_steamid,attackerblind,attackerinair,distance,dmg_armor,dmg_health,dominated,headshot,hitgroup,noreplay,noscope,penetrated,revenge,thrusmoke,tick,user_name,user_steamid,weapon,weapon_fauxitemid,weapon_itemid,weapon_originalowner_xuid,wipe,match
True,Twistzz,7.65611980162552e+16,rain,7.65611979973512e+16,False,False,18.846786,0,121,0,True,head,False,False,0,0,False,66144,Brollan,76561198138828475,m4a1_silencer,17293822569169354812,28991518422.0,,0,mouz-vs-faze-m2-overpass
True,Twistzz,7.65611980162552e+16,rain,7.65611979973512e+16,False,False,20.607012,0,43,0,False,stomach,False,False,0,0,False,66163,xertioN,76561198193174134,m4a1_silencer,17293822569169354812,28991518422.0,,0,mouz-vs-faze-m2-overpass
True,Twistzz,7.65611980162552e+16,rain,7.65611979973512e+16,False,False,30.945246,0,41,0,False,stomach,False,False,0,0,False,66415,Jimpphat,76561198855375325,m4a1_silencer,17293822569169354812,28991518422.0,,0,mouz-vs-faze-m2-overpass
False,,,Spinx,7.65611980633364e+16,False,False,20.753254,1,47,0,False,stomach,False,False,0,0,False,66453,rain,76561197997351207,deagle,17293822569105129473,44281822131.0,,0,mouz-vs-faze-m2-overpass
False,,,Twistzz,7.65611980162552e+16,False,False,29.395662,0,33,0,False,chest,False,False,0,0,False,66578,Spinx,76561198063336407,m4a1_silencer,17293822569109651516,41487540675.0,,0,mouz-vs-faze-m2-overpass
False,Twistzz,7.65611980162552e+16,karrigan,7.656119798943026e+16,False,False,21.930437,0,119,0,True,head,False,False,0,0,False,66729,torzsi,76561198355739212,m4a1_silencer,17293822569167192124,30147640710.0,,0,mouz-vs-faze-m2-overpass
False,,,Spinx,7.65611980633364e+16,False,False,43.98335,15,104,0,True,head,False,False,0,0,False,73182,frozen,76561198068422762,ak47,17293822569150152711,44242811351.0,,0,mouz-vs-faze-m2-overpass
False,,,torzsi,7.656119835573922e+16,False,False,3.4624577,16,111,0,True,head,False,False,0,0,False,74114,karrigan,76561197989430253,ak47,17293822569191309319,46600814588.0,,0,mouz-vs-faze-m2-overpass
False,,,Brollan,7.656119813882848e+16,False,False,7.781397,16,110,0,True,head,False,False,0,0,False,74122,Twistzz,76561198016255205,ak47,17293822569144582151,46720456037.0,,0,mouz-vs-faze-m2-overpass
False,,,xertioN,7.656119819317413e+16,False,False,8.101285,3,27,0,False,chest,False,False,0,0,False,85143,Twistzz,76561198016255205,ak47,17293822569163063303,45465500726.0,,0,mouz-vs-faze-m2-overpass
False,,,Brollan,7.656119813882848e+16,False,False,12.067997,0,141,0,True,head,False,False,0,0,False,85413,frozen,76561198068422762,ak47,17293822569144582151,46720456037.0,,0,mouz-vs-faze-m2-overpass
False,,,broky,7.65611982016205e+16,False,False,17.92275,1,111,0,False,chest,False,False,0,0,False,85665,Brollan,76561198138828475,awp,17293822569125249033,44092273201.0,,0,mouz-vs-faze-m2-overpass
False,,,Spinx,7.65611980633364e+16,False,False,9.281331,3,27,0,False,chest,False,False,0,0,False,85753,karrigan,76561197989430253,ak47,17293822569150152711,44242811351.0,,0,mouz-vs-faze-m2-overpass
False,,,broky,7.65611982016205e+16,False,False,2.265981,1,112,0,False,chest,False,True,0,0,False,86229,torzsi,76561198355739212,awp,17293822569125249033,44092273201.0,,0,mouz-vs-faze-m2-overpass
False,,,rain,7.65611979973512e+16,False,False,17.43041,6,30,0,False,stomach,False,False,0,0,False,86653,Spinx,76561198063336407,m4a1_silencer,17293822569169354812,28991518422.0,,0,mouz-vs-faze-m2-overpass
False,torzsi,7.656119835573922e+16,Jimpphat,7.656119885537533e+16,False,False,18.067509,4,34,0,False,stomach,False,False,0,0,False,86911,broky,76561198201620490,ak47,17293822569188491271,45973947272.0,,0,mouz-vs-faze-m2-overpass
False,,,torzsi,7.656119835573922e+16,False,False,21.24423,1,111,0,False,chest,False,False,0,0,False,91524,karrigan,76561197989430253,awp,17293822569125249033,44092273201.0,,0,mouz-vs-faze-m2-overpass
False,Twistzz,7.65611980162552e+16,rain,7.65611979973512e+16,False,False,9.680878,15,110,0,True,head,False,False,0,0,False,93574,xertioN,76561198193174134,ak47,17293822569150152711,44242811351.0,,0,mouz-vs-faze-m2-overpass
False,,,Spinx,7.65611980633364e+16,False,False,7.292731,4,28,0,False,chest,False,False,0,0,False,94473,broky,76561198201620490,ak47,17293822569150152711,44242811351.0,,0,mouz-vs-faze-m2-overpass
False,xertioN,7.656119819317413e+16,Brollan,7.656119813882848e+16,False,False,5.3388634,0,142,0,True,head,False,False,0,0,False,95179,Twistzz,76561198016255205,ak47,17293822569144582151,46720456037.0,,0,mouz-vs-faze-m2-overpass
False,,,Brollan,7.656119813882848e+16,False,False,6.995774,0,27,0,False,left_leg,False,False,0,0,False,95567,frozen,76561198068422762,ak47,17293822569144582151,46720456037.0,,0,mouz-vs-faze-m2-overpass
False,broky,7.65611982016205e+16,rain,7.65611979973512e+16,False,False,29.846342,4,33,0,False,stomach,False,False,0,0,False,97654,Spinx,76561198063336407,ak47,17293822569150152711,44242811351.0,,0,mouz-vs-faze-m2-overpass
False,Spinx,7.65611980633364e+16,Jimpphat,7.656119885537533e+16,False,False,17.139225,4,34,0,False,stomach,False,False,0,0,False,98906,rain,76561197997351207,ak47,17293822569188491271,45973947272.0,,0,mouz-vs-faze-m2-overpass
False,,,rain,7.65611979973512e+16,False,False,27.861923,17,81,0,True,head,False,False,0,0,True,101928,Jimpphat,76561198855375325,m4a1_silencer,17293822569179119676,44892306957.0,,0,mouz-vs-faze-m2-overpass
True,Brollan,7.656119813882848e+16,Spinx,7.65611980633364e+16,False,False,13.603475,0,21,0,False,left_leg,False,False,1,0,False,102300,rain,76561197997351207,ak47,17293822569188491271,45973947272.0,,0,mouz-vs-faze-m2-overpass
True,karrigan,7.656119798943026e+16,Twistzz,7.65611980162552e+16,False,False,16.023542,18,86,0,True,head,False,False,0,0,False,102337,Spinx,76561198063336407,m4a1_silencer,17293822569109651516,41487540675.0,,0,mouz-vs-faze-m2-overpass
False,,,Twistzz,7.65611980162552e+16,False,False,20.498737,5,24,0,False,chest,False,False,0,0,False,102401,xertioN,76561198193174134,m4a1_silencer,17293822569109651516,41487540675.0,,0,mouz-vs-faze-m2-overpass
False,,,karrigan,7.656119798943026e+16,False,False,24.937178,6,30,0,False,stomach,False,False,0,0,False,102803,torzsi,76561198355739212,m4a1_silencer,17293822569167192124,30147640710.0,,0,mouz-vs-faze-m2-overpass
False,,,Brollan,7.656119813882848e+16,False,False,19.938862,0,139,0,True,head,False,False,0,0,False,102831,karrigan,76561197989430253,ak47,17293822569144582151,46720456037.0,,0,mouz-vs-faze-m2-overpass
False,xertioN,7.656119819317413e+16,Brollan,7.656119813882848e+16,False,False,8.985375,3,27,0,False,chest,False,False,0,0,False,103069,Twistzz,76561198016255205,ak47,17293822569144582151,46720456037.0,,0,mouz-vs-faze-m2-overpass
False,karrigan,7.656119798943026e+16,broky,7.65611982016205e+16,False,False,19.154066,7,15,0,False,chest,False,False,0,0,False,103422,Brollan,76561198138828475,usp_silencer,17293822569102704701,0.0,,0,mouz-vs-faze-m2-overpass
False,,,Jimpphat,7.656119885537533e+16,True,False,12.774082,0,128,0,True,head,False,False,0,0,False,120737,Twistzz,76561198016255205,usp_silencer,17293822569177546813,39594040383.0,,0,mouz-vs-faze-m2-overpass
False,,,Brollan,7.656119813882848e+16,False,False,26.045696,0,115,0,True,head,False,False,0,0,False,120850,rain,76561197997351207,usp_silencer,17293822569135734845,37193573977.0,,0,mouz-vs-faze-m2-overpass
False,,,xertioN,7.656119819317413e+16,False,False,4.6078033,9,25,0,False,stomach,False,False,0,0,False,121038,broky,76561198201620490,elite,17293822569134882818,25972672646.0,,0,mouz-vs-faze-m2-overpass
False,broky,7.65611982016205e+16,xertioN,7.656119819317413e+16,False,False,5.7740116,0,34,0,False,chest,False,False,0,0,False,121083,karrigan,76561197989430253,elite,17293822569134882818,25972672646.0,,0,mouz-vs-faze-m2-overpass
False,rain,7.65611979973512e+16,frozen,7.656119806842277e+16,False,False,9.688856,0,106,0,True,head,False,False,0,0,False,121122,xertioN,76561198193174134,glock,17293822569105850372,42793691672.0,,0,mouz-vs-faze-m2-overpass
False,Twistzz,7.65611980162552e+16,frozen,7.656119806842277e+16,False,False,17.126183,7,14,0,False,stomach,False,False,0,0,False,121164,Jimpphat,76561198855375325,glock,17293822569105850372,42793691672.0,,0,mouz-vs-faze-m2-overpass
False,,,frozen,7.656119806842277e+16,False,False,33.55527,0,78,0,True,head,False,False,0,0,False,123555,torzsi,76561198355739212,glock,17293822569105850372,42793691672.0,,0,mouz-vs-faze-m2-overpass
False,,,Brollan,7.656119813882848e+16,False,False,17.467258,0,123,0,True,head,False,False,0,0,False,123859,frozen,76561198068422762,usp_silencer,17293822569135734845,37193573977.0,,0,mouz-vs-faze-m2-overpass
False,,,frozen,7.656119806842277e+16,False,False,20.65375,5,148,0,True,head,False,False,0,0,False,128338,Spinx,76561198063336407,deagle,17293822569165750273,27555937730.0,,0,mouz-vs-faze-m2-overpass
True,karrigan,7.656119798943026e+16,rain,7.65611979973512e+16,False,False,19.679565,5,150,0,True,head,False,False,0,0,False,128912,torzsi,76561198355739212,deagle,17293822569105129473,12405100219.0,,0,mouz-vs-faze-m2-overpass
False,,,Twistzz,7.65611980162552e+16,False,False,6.4682546,16,110,0,True,head,False,False,0,0,False,129143,Brollan,76561198138828475,ak47,17293822569163063303,45508740520.0,,0,mouz-vs-faze-m2-overpass
False,,,broky,7.65611982016205e+16,False,False,10.903445,0,92,0,True,head,False,False,0,0,False,138380,Spinx,76561198063336407,mp9,17293822569170665506,24238800001.0,,0,mouz-vs-faze-m2-overpass
False,,,Brollan,7.656119813882848e+16,False,False,27.005262,4,15,0,False,stomach,False,False,0,0,False,138639,rain,76561197997351207,mp9,17293822569102704674,0.0,,0,mouz-vs-faze-m2-overpass
False,rain,7.65611979973512e+16,broky,7.65611982016205e+16,False,False,15.0532255,0,88,0,True,head,False,False,0,0,False,138662,Brollan,76561198138828475,mp9,17293822569170665506,24238800001.0,,0,mouz-vs-faze-m2-overpass
False,Brollan,7.656119813882848e+16,xertioN,7.656119819317413e+16,False,False,10.2935915,4,14,0,False,right_arm,False,False,0,0,True,144915,Twistzz,76561198016255205,mp9,17293822569109258274,36592164114.0,,0,mouz-vs-faze-m2-overpass
True,karrigan,7.656119798943026e+16,broky,7.65611982016205e+16,False,False,8.446999,0,36,0,False,chest,False,False,0,0,False,145090,Spinx,76561198063336407,ak47,17293822569181806599,46385076973.0,,0,mouz-vs-faze-m2-overpass
False,,,karrigan,7.656119798943026e+16,False,False,2.7700517,16,112,0,True,head,False,False,0,0,False,145204,xertioN,76561198193174134,ak47,17293822569170534407,25617925729.0,,0,mouz-vs-faze-m2-overpass
False,rain,7.65611979973512e+16,frozen,7.656119806842277e+16,False,False,28.91974,0,33,0,False,chest,False,False,0,0,False,145475,Brollan,76561198138828475,m4a1_silencer,17293822569167192124,46641748082.0,,0,mouz-vs-faze-m2-overpass
False,,,Jimpphat,7.656119885537533e+16,False,False,14.399755,0,26,0,False,left_leg,False,False,0,0,False,145906,broky,76561198201620490,m4a1_silencer,17293822569102704700,0.0,,0,mouz-vs-faze-m2-overpass
False,rain,7.65611979973512e+16,frozen,7.656119806842277e+16,False,False,19.89687,0,140,0,True,head,False,False,0,0,False,157897,xertioN,76561198193174134,ak47,17293822569150152711,42656250015.0,,0,mouz-vs-faze-m2-overpass
False,xertioN,7.656119819317413e+16,Spinx,7.65611980633364e+16,False,False,12.643664,3,27,0,False,right_arm,False,False,0,0,False,159519,rain,76561197997351207,ak47,17293822569181806599,46385076973.0,,0,mouz-vs-faze-m2-overpass
True,Brollan,7.656119813882848e+16,Spinx,7.65611980633364e+16,False,False,23.924643,15,108,0,True,head,False,False,0,0,False,159799,broky,76561198201620490,ak47,17293822569181806599,46385076973.0,,0,mouz-vs-faze-m2-overpass
False,,,frozen,7.656119806842277e+16,False,False,21.553587,4,34,0,False,stomach,False,False,0,0,False,159835,Spinx,76561198063336407,ak47,17293822569150152711,42656250015.0,,0,mouz-vs-faze-m2-overpass
False,,,Jimpphat,7.656119885537533e+16,False,False,10.075824,5,25,0,False,chest,False,False,0,0,False,161959,karrigan,76561197989430253,m4a1_silencer,17293822569102704700,0.0,,0,mouz-vs-faze-m2-overpass
False,Jimpphat,7.656119885537533e+16,torzsi,7.656119835573922e+16,False,False,10.944142,5,25,0,False,chest,False,False,0,0,False,162229,frozen,76561198068422762,m4a1_silencer,17293822569102704700,0.0,,0,mouz-vs-faze-m2-overpass
False,Jimpphat,7.656119885537533e+16,torzsi,7.656119835573922e+16,False,False,20.107288,14,66,0,True,head,False,False,1,0,False,162340,Twistzz,76561198016255205,m4a1_silencer,17293822569102704700,0.0,,0,mouz-vs-faze-m2-overpass
False,,,Spinx,7.65611980633364e+16,False,False,23.11882,15,108,0,True,head,False,False,0,0,False,170953,rain,76561197997351207,ak47,17293822569150152711,42656250015.0,,0,mouz-vs-faze-m2-overpass
False,,,frozen,7.656119806842277e+16,False,False,19.512869,0,26,0,False,right_leg,False,False,0,0,False,171095,Jimpphat,76561198855375325,ak47,17293822569102704647,0.0,,0,mouz-vs-faze-m2-overpass
False,,,Spinx,7.65611980633364e+16,False,False,7.191182,16,110,0,True,head,False,False,0,0,False,171270,karrigan,76561197989430253,ak47,17293822569150152711,42656250015.0,,0,mouz-vs-faze-m2-overpass
False,,,xertioN,7.656119819317413e+16,False,False,30.34527,17,80,0,True,head,False,False,0,0,False,171391,frozen,76561198068422762,m4a1_silencer,17293822569102704700,0.0,,0,mouz-vs-faze-m2-overpass
False,karrigan,7.656119798943026e+16,Twistzz,7.65611980162552e+16,False,False,8.185404,3,27,0,False,chest,False,False,0,0,False,171540,Spinx,76561198063336407,ak47,17293822569163063303,45508740520.0,,0,mouz-vs-faze-m2-overpass
False,,,xertioN,7.656119819317413e+16,False,False,17.230227,18,85,0,True,head,False,False,0,0,False,173164,Twistzz,76561198016255205,m4a1_silencer,17293822569102704700,0.0,,0,mouz-vs-faze-m2-overpass
False,,,xertioN,7.656119819317413e+16,False,False,17.673996,5,25,0,False,right_arm,False,False,0,0,False,173293,broky,76561198201620490,m4a1_silencer,17293822569102704700,0.0,,0,mouz-vs-faze-m2-overpass
False,,,frozen,7.656119806842277e+16,False,False,40.043976,4,116,0,True,head,False,False,0,0,False,178023,torzsi,76561198355739212,deagle,17293822569105129473,43123282762.0,,0,mouz-vs-faze-m2-overpass
False,,,Spinx,7.65611980633364e+16,False,False,26.367323,0,138,0,True,head,False,False,0,0,False,178251,rain,76561197997351207,ak47,17293822569163063303,45508740520.0,,0,mouz-vs-faze-m2-overpass
False,,,frozen,7.656119806842277e+16,False,False,26.962078,4,137,0,True,head,False,False,0,0,False,178345,Spinx,76561198063336407,deagle,17293822569105129473,43123282762.0,,0,mouz-vs-faze-m2-overpass
False,,,xertioN,7.656119819317413e+16,False,False,20.73754,0,120,0,True,head,False,False,0,0,False,181255,karrigan,76561197989430253,m4a1_silencer,17293822569131868220,44403712485.0,,0,mouz-vs-faze-m2-overpass
False,,,xertioN,7.656119819317413e+16,False,False,11.329133,5,25,0,False,chest,False,False,0,0,False,187591,rain,76561197997351207,m4a1_silencer,17293822569131868220,44403712485.0,,0,mouz-vs-faze-m2-overpass
False,,,Jimpphat,7.656119885537533e+16,False,False,7.4053426,19,89,0,True,head,False,False,0,0,False,187662,Twistzz,76561198016255205,m4a1_silencer,17293822569169354812,26497449213.0,,0,mouz-vs-faze-m2-overpass
False,,,frozen,7.656119806842277e+16,False,False,18.956997,15,109,0,True,head,False,False,0,0,False,188388,xertioN,76561198193174134,ak47,17293822569163063303,45508740520.0,,0,mouz-vs-faze-m2-overpass
False,,,broky,7.65611982016205e+16,False,False,10.980323,1,139,0,False,stomach,False,False,0,0,True,188488,Jimpphat,76561198855375325,awp,17293822569102704649,0.0,,0,mouz-vs-faze-m2-overpass
False,xertioN,7.656119819317413e+16,torzsi,7.656119835573922e+16,False,False,26.428501,1,137,0,False,stomach,False,False,0,0,False,189201,frozen,76561198068422762,awp,17293822569120989193,39586995535.0,,0,mouz-vs-faze-m2-overpass
False,Jimpphat,7.656119885537533e+16,Brollan,7.656119813882848e+16,False,False,12.328146,3,27,0,False,chest,False,False,0,0,False,189345,broky,76561198201620490,ak47,17293822569102704647,0.0,,0,mouz-vs-faze-m2-overpass
False,,,torzsi,7.656119835573922e+16,False,False,32.503853,0,112,0,False,chest,False,False,0,0,False,189634,karrigan,76561197989430253,awp,17293822569120989193,39586995535.0,,0,mouz-vs-faze-m2-overpass
False,,,Brollan,7.656119813882848e+16,False,False,9.372228,15,110,0,True,head,False,False,0,0,False,192461,karrigan,76561197989430253,ak47,17293822569170534407,25617925729.0,,0,mouz-vs-faze-m2-overpass
True,torzsi,7.656119835573922e+16,Jimpphat,7.656119885537533e+16,False,False,23.522408,0,15,0,False,right_leg,False,False,1,0,False,193768,Twistzz,76561198016255205,m4a1_silencer,17293822569102704700,0.0,,0,mouz-vs-faze-m2-overpass
False,,,rain,7.65611979973512e+16,False,False,19.65667,13,91,0,True,head,False,False,0,0,False,194114,Jimpphat,76561198855375325,galilar,17293822569146023949,44581617047.0,,0,mouz-vs-faze-m2-overpass
False,,,Spinx,7.65611980633364e+16,False,False,16.9037,3,27,0,False,chest,False,False,0,0,False,194569,broky,76561198201620490,ak47,17293822569181806599,46385076973.0,,0,mouz-vs-faze-m2-overpass
False,Jimpphat,7.656119885537533e+16,Spinx,7.65611980633364e+16,False,False,30.944448,3,26,0,False,chest,False,False,0,0,False,194659,frozen,76561198068422762,ak47,17293822569181806599,46385076973.0,,0,mouz-vs-faze-m2-overpass
False,Jimpphat,7.656119885537533e+16,Brollan,7.656119813882848e+16,False,False,6.372025,4,28,0,False,chest,False,False,0,0,False,194817,rain,76561197997351207,ak47,17293822569170534407,25617925729.0,,0,mouz-vs-faze-m2-overpass
False,,,karrigan,7.656119798943026e+16,False,False,18.030073,5,153,0,True,head,False,False,0,0,False,200741,Brollan,76561198138828475,deagle,17293822569165750273,23734905659.0,,0,mouz-vs-faze-m2-overpass
False,,,karrigan,7.656119798943026e+16,False,False,7.166486,6,176,0,True,head,False,False,0,0,False,200829,torzsi,76561198355739212,deagle,17293822569165750273,23734905659.0,,0,mouz-vs-faze-m2-overpass
False,,,Spinx,7.65611980633364e+16,False,False,18.826582,0,140,0,True,head,False,False,0,0,False,200845,karrigan,76561197989430253,ak47,17293822569181806599,46385076973.0,,0,mouz-vs-faze-m2-overpass
False,,,Spinx,7.65611980633364e+16,False,False,14.815973,3,27,0,False,chest,False,False,0,0,False,201144,broky,76561198201620490,ak47,17293822569181806599,46385076973.0,,0,mouz-vs-faze-m2-overpass
False,broky,7.65611982016205e+16,rain,7.65611979973512e+16,False,False,15.542654,1,51,0,False,stomach,False,False,0,0,False,201202,Spinx,76561198063336407,deagle,17293822569105129473,12405100219.0,,0,mouz-vs-faze-m2-overpass
False,,,frozen,7.656119806842277e+16,False,False,18.789164,5,152,0,True,head,False,False,0,0,False,201416,xertioN,76561198193174134,deagle,17293822569105129473,43123282762.0,,0,mouz-vs-faze-m2-overpass
False,,,torzsi,7.656119835573922e+16,False,False,33.114002,1,109,0,False,chest,False,False,0,0,False,209900,rain,76561197997351207,awp,17293822569181741065,43030576457.0,,0,mouz-vs-faze-m2-overpass
